"ID"	"feed"	"time"	"text1"	"text2"	"TAG"	"Nb_tag_detected"
3121449	"fr_FRA_lmonde_int"	"2014-10-01 10:34:13"	"Les talibans attaquent l'armée afghane au lendemain de l'accord avec l'OTAN"	"Sept personnes ont été tuées et 15 autres blessées mercredi dans deux attentats-suicides revendiqués par les talibans."	"AFG"	1
3123313	"fr_FRA_lmonde_int"	"2014-10-01 13:34:27"	"Syrie : double attentat meurtrier à Homs"	"Au moins dix-huit personnes, dont des enfants, auraient été tuées, d'après l'Observatoire syrien des droits humains."	"SYR"	3
3123314	"fr_FRA_lmonde_int"	"2014-10-01 13:34:27"	"Bruxelles ouvre une enquête sur les aides de la France à Kem One"	"Le Fonds de développement économique et social, un élément-clé du dispositif mis en place par le gouvernement français pour accompagner les entreprises en difficultés, est particulièrement visé."	"BEL"	1
3123314	"fr_FRA_lmonde_int"	"2014-10-01 13:34:27"	"Bruxelles ouvre une enquête sur les aides de la France à Kem One"	"Le Fonds de développement économique et social, un élément-clé du dispositif mis en place par le gouvernement français pour accompagner les entreprises en difficultés, est particulièrement visé."	"FRA"	2
3123315	"fr_FRA_lmonde_int"	"2014-10-01 13:34:27"	"Dix morts dans des bombardements à Donetsk en Ukraine"	"Les autorités régionales indiquent que dix personnes ont trouvé la mort dans des frappes en Ukraine, mercredi."	"UKR"	2
3123316	"fr_FRA_lmonde_int"	"2014-10-01 13:34:27"	"La coalition contre l'EI lance des raids sur Aïn Al-Arab pour soutenir les Kurdes"	"Des avions américains ont commencé à bombarder les combattants de l'EI qui ne sont plus qu'à 3 kilomètres à l'est la troisième ville kurde de Syrie."	"SYR"	1
3123316	"fr_FRA_lmonde_int"	"2014-10-01 13:34:27"	"La coalition contre l'EI lance des raids sur Aïn Al-Arab pour soutenir les Kurdes"	"Des avions américains ont commencé à bombarder les combattants de l'EI qui ne sont plus qu'à 3 kilomètres à l'est la troisième ville kurde de Syrie."	"USA"	1
3123891	"fr_FRA_lmonde_int"	"2014-10-01 14:34:27"	"Bataille de polochons : le record du monde battu"	"C'est à l'université de Californie, à Irvine, que 4 200 étudiants ont battu mardi le record Guinness du monde du nombre de participants à une bataille de polochons."	"USA"	1
3123892	"fr_FRA_lmonde_int"	"2014-10-01 14:34:27"	"Hongkong : manifestation prodémocratie pour la fête nationale"	"Les manifestants prodémocratie restaient fortement mobilisés à Hongkong au matin du 1er octobre, jour de la fête nationale chinoise, célébrée par les autorités."	"CHN"	2
3123893	"fr_FRA_lmonde_int"	"2014-10-01 14:34:27"	"La France renforce son dispositif militaire en Irak"	"« Les mesures de protection de notre territoire ont été renforcées dans le cadre prévu par le plan Vigipirate », annonce également l'Elysée."	"FRA"	1
3123893	"fr_FRA_lmonde_int"	"2014-10-01 14:34:27"	"La France renforce son dispositif militaire en Irak"	"« Les mesures de protection de notre territoire ont été renforcées dans le cadre prévu par le plan Vigipirate », annonce également l'Elysée."	"IRQ"	1
3123894	"fr_FRA_lmonde_int"	"2014-10-01 14:34:27"	"En Syrie, la ville de Homs frappée par un double attentat"	"Au moins dix-huit personnes, dont des enfants, auraient été tuées selon l'Observatoire syrien des droits humains."	"SYR"	3
3123895	"fr_FRA_lmonde_int"	"2014-10-01 14:34:27"	"Les aides de la France au chimiste Kem One mises en cause"	"Le Fonds de développement économique et social, un élément-clé du dispositif pour accompagner les entreprises en difficultés, est particulièrement visé par la Commission européenne."	"FRA"	1
3124505	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"Ukraine : au moins 10 morts après un bombardement à Donetsk"	"Dix personnes ont trouvé la mort mercredi à Donetsk lors de bombardements qui ont touché un taxi collectif et une école le jour de la rentrée des classes, malgré le cessez-le-feu signé entre le gouvernement ukrainien et les rebelles prorusses."	"UKR"	3
3124506	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"Au Royaume-Uni, les conservateurs promettent de la sueur et des larmes contre le déficit"	"Au congrès annuel des conservateurs britanniques, le chancelier de l’Echiquier a promis la poursuite de l’austérité"	"GBR"	2
3124507	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"L'UE met en garde Poutine contre des sanctions visant l'Ukraine"	"Le chef de l'exécutif européen répondait à une lettre que lui a adressée le 17 septembre le président russe pour demander une révision de l'accord d'association entre l'Union européenne et Kiev."	"RUS"	2
3124507	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"L'UE met en garde Poutine contre des sanctions visant l'Ukraine"	"Le chef de l'exécutif européen répondait à une lettre que lui a adressée le 17 septembre le président russe pour demander une révision de l'accord d'association entre l'Union européenne et Kiev."	"UKR"	2
3124508	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"En Syrie, des djihadistes tentent de s'approcher de la frontière turque"	"Des avions américains ont commencé à bombarder l'Etat islamique, et le Parlement turc réfléchit à la possibilité d'une intervention militaire."	"SYR"	1
3124508	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"En Syrie, des djihadistes tentent de s'approcher de la frontière turque"	"Des avions américains ont commencé à bombarder l'Etat islamique, et le Parlement turc réfléchit à la possibilité d'une intervention militaire."	"TUR"	2
3124508	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"En Syrie, des djihadistes tentent de s'approcher de la frontière turque"	"Des avions américains ont commencé à bombarder l'Etat islamique, et le Parlement turc réfléchit à la possibilité d'une intervention militaire."	"USA"	1
3124509	"fr_FRA_lmonde_int"	"2014-10-01 15:34:28"	"Entrée en Bourse décevante pour la start-up allemande Zalando"	"L'action du leader européen de la vente de chaussures sur Internet a débuté à 24,10 euros, 12 % au-dessus du prix d'émission. Mais elle a immédiatement décroché, s'affichant à 22,14 euros à mi-journée."	"DEU"	1
3125198	"fr_FRA_lmonde_int"	"2014-10-01 16:34:28"	"Le bonheur ? Etre à 200 mètres par mer 7"	"Un mois sous les mers. Même si la vue du ciel est toujours un moment attendu, celui du téléphone et de la cigaretten, les sous-mariniers ne sont pas chez eux à la surface. Dans une machine pas conçue pour cela, ils sont toujours pressés de replonger."	""	NA
3125199	"fr_FRA_lmonde_int"	"2014-10-01 16:34:28"	"Ukraine : au moins 10 morts dans un bombardement à Donetsk"	"Dix personnes ont été tuées mercredi à Donetsk lors de bombardements qui ont touché un taxi collectif et une école le jour de la rentrée des classes, malgré le cessez-le-feu signé entre le gouvernement ukrainien et les rebelles prorusses."	"UKR"	3
3125200	"fr_FRA_lmonde_int"	"2014-10-01 16:34:28"	"A Donetsk, de féroces combats autour de l'aéroport"	"Les autorités régionales indiquent que dix personnes ont trouvé la mort dans des frappes en Ukraine, mercredi, à proximité de l'aéroport."	"UKR"	2
3125887	"fr_FRA_lmonde_int"	"2014-10-01 17:34:29"	"Questions autour du premier cas d'Ebola découvert aux Etats-Unis"	"Un voyageur en provenance du Liberia a développé les signes de la maladie plusieurs jours après son arrivée à Dallas. Quels sont les risques pour les Etats-Unis ?"	"LBR"	1
3125887	"fr_FRA_lmonde_int"	"2014-10-01 17:34:29"	"Questions autour du premier cas d'Ebola découvert aux Etats-Unis"	"Un voyageur en provenance du Liberia a développé les signes de la maladie plusieurs jours après son arrivée à Dallas. Quels sont les risques pour les Etats-Unis ?"	"USA"	1
3125888	"fr_FRA_lmonde_int"	"2014-10-01 17:34:29"	"Le bonheur ? Etre à 200 mètres sous la mer agitée"	"Un mois sous les mers. Même si la vue du ciel est toujours un moment attendu, celui du téléphone et de la cigarette, les sous-mariniers ne sont pas chez eux à la surface. Dans une machine pas conçue pour cela, ils sont toujours pressés de replonger."	""	NA
3126579	"fr_FRA_lmonde_int"	"2014-10-01 18:34:29"	"Lord Hill réussit son examen de passage au Parlement européen"	"Le futur commissaire aux services financiers a essayé de convaincre les eurodéputés qu’il ne serait pas à Bruxelles « le représentant de la City de Londres »."	"BEL"	1
3126579	"fr_FRA_lmonde_int"	"2014-10-01 18:34:29"	"Lord Hill réussit son examen de passage au Parlement européen"	"Le futur commissaire aux services financiers a essayé de convaincre les eurodéputés qu’il ne serait pas à Bruxelles « le représentant de la City de Londres »."	"GBR"	1
3126580	"fr_FRA_lmonde_int"	"2014-10-01 18:34:29"	"Six questions sur le premier cas d'Ebola découvert aux Etats-Unis"	"Un voyageur en provenance du Liberia a développé les signes de la maladie plusieurs jours après son arrivée à Dallas. Quels sont les risques pour le pays ?"	"LBR"	1
3126580	"fr_FRA_lmonde_int"	"2014-10-01 18:34:29"	"Six questions sur le premier cas d'Ebola découvert aux Etats-Unis"	"Un voyageur en provenance du Liberia a développé les signes de la maladie plusieurs jours après son arrivée à Dallas. Quels sont les risques pour le pays ?"	"USA"	1
3127207	"fr_FRA_lmonde_int"	"2014-10-01 19:34:29"	"Défiler, défier : les images du 1er octobre"	"Notre sélection de photographies d'actualité de ces dernières vingt-quatre heures à travers le monde."	""	NA
3127208	"fr_FRA_lmonde_int"	"2014-10-01 19:34:29"	"Henry Kissinger envisageait d'« écraser » Cuba"	"En 1976, alors secrétaire d'Etat américain, le diplomate avait reçu l'aval de Gerald Ford pour une invasion militaire de l'île communiste, selon des documents déclassifiés."	"CUB"	1
3127208	"fr_FRA_lmonde_int"	"2014-10-01 19:34:29"	"Henry Kissinger envisageait d'« écraser » Cuba"	"En 1976, alors secrétaire d'Etat américain, le diplomate avait reçu l'aval de Gerald Ford pour une invasion militaire de l'île communiste, selon des documents déclassifiés."	"USA"	1
3127816	"fr_FRA_lmonde_int"	"2014-10-01 20:34:29"	"Le Royaume-Uni va-t-il quitter la Cour européenne des droits de l'homme ?"	"Pour le premier ministre David Cameron, la justice n’a pas « besoin de recevoir d’instructions de la part de juges de Strasbourg »."	"GBR"	2
3127818	"fr_FRA_lmonde_int"	"2014-10-01 20:34:29"	"La France renforce son dispositif militaire en Irak avec trois Rafale"	"Trois avions supplémentaires ont été envoyés afin de « densifier le soutien aérien apporté aux forces irakiennes », selon le ministère de la défense."	"FRA"	1
3127818	"fr_FRA_lmonde_int"	"2014-10-01 20:34:29"	"La France renforce son dispositif militaire en Irak avec trois Rafale"	"Trois avions supplémentaires ont été envoyés afin de « densifier le soutien aérien apporté aux forces irakiennes », selon le ministère de la défense."	"IRQ"	2
3129568	"fr_FRA_lmonde_int"	"2014-10-01 23:34:31"	"Intrusion à la Maison Blanche : la directrice du Secret Service démissionne"	"Les conclusions de l'enquête sur les dysfonctionnements qui ont permis l'intrusion sont attendues pour décembre."	"USA"	1
3131357	"fr_FRA_lmonde_int"	"2014-10-02 03:34:33"	"Argentine : le gouverneur de la banque centrale démissionne en pleine crise"	"Juan Carlos Fabrega a renoncé à ses fonctions, mercredi, au lendemain d'un discours critique de la présidente argentine qui visait la banque centrale."	"ARG"	2
3132092	"fr_FRA_lmonde_int"	"2014-10-02 05:34:34"	"Un important baron de la drogue arrêté au Mexique"	"Hector Beltran Leyva était l'un des narcotrafiquants les plus recherchés au Mexique et aux Etats-Unis."	"MEX"	1
3132092	"fr_FRA_lmonde_int"	"2014-10-02 05:34:34"	"Un important baron de la drogue arrêté au Mexique"	"Hector Beltran Leyva était l'un des narcotrafiquants les plus recherchés au Mexique et aux Etats-Unis."	"USA"	1
3132451	"fr_FRA_lmonde_int"	"2014-10-02 06:34:33"	"Des milliers de parapluies brandis dans le monde en soutien aux manifestants de Hongkong"	"Plusieurs manifestations de soutien aux Hongkongais, ont eu lieu, mercredi 1er octobre, à Séoul, New York ou encore Montréal."	"CAN"	1
3132451	"fr_FRA_lmonde_int"	"2014-10-02 06:34:33"	"Des milliers de parapluies brandis dans le monde en soutien aux manifestants de Hongkong"	"Plusieurs manifestations de soutien aux Hongkongais, ont eu lieu, mercredi 1er octobre, à Séoul, New York ou encore Montréal."	"CHN"	1
3132451	"fr_FRA_lmonde_int"	"2014-10-02 06:34:33"	"Des milliers de parapluies brandis dans le monde en soutien aux manifestants de Hongkong"	"Plusieurs manifestations de soutien aux Hongkongais, ont eu lieu, mercredi 1er octobre, à Séoul, New York ou encore Montréal."	"HKG"	1
3132451	"fr_FRA_lmonde_int"	"2014-10-02 06:34:33"	"Des milliers de parapluies brandis dans le monde en soutien aux manifestants de Hongkong"	"Plusieurs manifestations de soutien aux Hongkongais, ont eu lieu, mercredi 1er octobre, à Séoul, New York ou encore Montréal."	"KOR"	1
3132451	"fr_FRA_lmonde_int"	"2014-10-02 06:34:33"	"Des milliers de parapluies brandis dans le monde en soutien aux manifestants de Hongkong"	"Plusieurs manifestations de soutien aux Hongkongais, ont eu lieu, mercredi 1er octobre, à Séoul, New York ou encore Montréal."	"USA"	1
3132879	"fr_FRA_lmonde_int"	"2014-10-02 07:34:33"	"Hongkong : les manifestants posent un ultimatum à leur exécutif"	"Rassemblés devant le siège du pouvoir hongkongais, ils ont réclamé la démission du chef de l'exécutif d'ici jeudi soir."	"CHN"	1
3132879	"fr_FRA_lmonde_int"	"2014-10-02 07:34:33"	"Hongkong : les manifestants posent un ultimatum à leur exécutif"	"Rassemblés devant le siège du pouvoir hongkongais, ils ont réclamé la démission du chef de l'exécutif d'ici jeudi soir."	"HKG"	1
3133912	"fr_FRA_lmonde_int"	"2014-10-02 09:34:34"	"Moscovici auditionné au Parlement européen"	"Désigné en septembre pour devenir le prochain commissaire européen chargé des affaires économiques et de la fiscalité,  l'ancien ministre est auditionné aujourd'hui."	""	NA
3133913	"fr_FRA_lmonde_int"	"2014-10-02 09:34:34"	"Nouvelle attaque-suicide des talibans à Kaboul"	"Cet attentat est le quatrième du genre mené dans la capitale afghane depuis la prestation de serment du nouveau président Ashraf Ghani lundi."	"AFG"	2
3133914	"fr_FRA_lmonde_int"	"2014-10-02 09:34:34"	"Syrie : les djihadistes de l'EI ont encore progressé vers Kobané"	"Malgré les raids de la coalition internationale, les djihadistes de l'Etat islamique avancent vers la ville kurde de Kobané, proche de la frontière avec la Turquie."	"SYR"	2
3133914	"fr_FRA_lmonde_int"	"2014-10-02 09:34:34"	"Syrie : les djihadistes de l'EI ont encore progressé vers Kobané"	"Malgré les raids de la coalition internationale, les djihadistes de l'Etat islamique avancent vers la ville kurde de Kobané, proche de la frontière avec la Turquie."	"TUR"	1
3133915	"fr_FRA_lmonde_int"	"2014-10-02 09:34:34"	"Une fillette retrouvée douze ans après son enlèvement"	"Une jeune Américaine, Sabrina Allen, enlevée au Texas par sa mère et emmenée au Mexique en 2002, a été retrouvée par les autorités mexicaines. Sa mère a été arrêtée."	"MEX"	2
3133915	"fr_FRA_lmonde_int"	"2014-10-02 09:34:34"	"Une fillette retrouvée douze ans après son enlèvement"	"Une jeune Américaine, Sabrina Allen, enlevée au Texas par sa mère et emmenée au Mexique en 2002, a été retrouvée par les autorités mexicaines. Sa mère a été arrêtée."	"USA"	2
3134391	"fr_FRA_lmonde_int"	"2014-10-02 10:34:34"	"Le frère de Pistorius soupçonné d'avoir détruit des preuves"	"A dix jours de la reprise du procès de l'athlète sud-africain, la radio EWN révèle que Carl  Pistorius est soupconné d'avoir effacé des données téléphoniques susceptibles d'aider l'enquête."	"ZAF"	2
3134392	"fr_FRA_lmonde_int"	"2014-10-02 10:34:34"	"Devant le Parlement européen, Pierre Moscovici doit convaincre"	"Le candidat au poste de commissaire européen aux affaires économiques veut prouver aux députés qu'il est prêt à « faire respecter » les règles budgétaires européennes."	""	NA
3134393	"fr_FRA_lmonde_int"	"2014-10-02 10:34:34"	"La politique ça eut payé... mais ça paye plus"	"Campagne d'Italie. A Rome, la chambre des députés a adopté une nouvelle grille de salaire fixant à 240 000 euros le montat annuel maximum du salaire d'un employé."	"ITA"	2
3134395	"fr_FRA_lmonde_int"	"2014-10-02 10:34:34"	"Une Américaine retrouvée douze ans après son enlèvement"	"Sabrina Allen avait été enlevée par sa mère au Texas et emmenée au Mexique en 2002. Elle avait alors quatre ans."	"MEX"	1
3134395	"fr_FRA_lmonde_int"	"2014-10-02 10:34:34"	"Une Américaine retrouvée douze ans après son enlèvement"	"Sabrina Allen avait été enlevée par sa mère au Texas et emmenée au Mexique en 2002. Elle avait alors quatre ans."	"USA"	2
3134396	"fr_FRA_lmonde_int"	"2014-10-02 10:34:34"	"La chute d'Hector Beltran Leyva, baron de la drogue au Mexique"	"Son arrestation constitue un nouveau succès pour le président mexicain et pour les autorités du pays dans la guerre menée contre les cartels de la drogue."	"MEX"	2
3134900	"fr_FRA_lmonde_int"	"2014-10-02 11:34:35"	"Le chef du PKK redoute la chute de Kobané au main de l'EI et avertit Ankara"	"Le leader séparatiste kurde emprisonné a averti que les négociations de paix tourneraient court si la population kurde de la ville syrienne, assiégée par l'EI, venait à être massacrée."	"SYR"	2
3134900	"fr_FRA_lmonde_int"	"2014-10-02 11:34:35"	"Le chef du PKK redoute la chute de Kobané au main de l'EI et avertit Ankara"	"Le leader séparatiste kurde emprisonné a averti que les négociations de paix tourneraient court si la population kurde de la ville syrienne, assiégée par l'EI, venait à être massacrée."	"TUR"	1
3135533	"fr_FRA_lmonde_int"	"2014-10-02 12:34:35"	"Le chef de Boko Haram toujours vivant"	"La mort de Aboubakar Shekau a déjà été annoncée à plusieurs reprises depuis 2009 par des sources sécuritaires dans l'armée et la police du Nigeria. Washington doutait de cette annonce."	"NGA"	1
3135533	"fr_FRA_lmonde_int"	"2014-10-02 12:34:35"	"Le chef de Boko Haram toujours vivant"	"La mort de Aboubakar Shekau a déjà été annoncée à plusieurs reprises depuis 2009 par des sources sécuritaires dans l'armée et la police du Nigeria. Washington doutait de cette annonce."	"USA"	1
3135534	"fr_FRA_lmonde_int"	"2014-10-02 12:34:35"	"L'éruption du volcan Bardarbunga filmée par un drone"	"Depuis plus d’un mois en Islande, le volcan Bardarbunga est entré en éruption."	"ISL"	1
3135535	"fr_FRA_lmonde_int"	"2014-10-02 12:34:35"	"Nouveau coup de froid entre Moscou et Washington autour d'un programme d'échange scolaire"	"Moscou accuse les responsables du programme d'avoir violé la loi et autorisé un adolescent russe à rester en Amérique sous la garde d'un couple homosexuel."	"RUS"	2
3135535	"fr_FRA_lmonde_int"	"2014-10-02 12:34:35"	"Nouveau coup de froid entre Moscou et Washington autour d'un programme d'échange scolaire"	"Moscou accuse les responsables du programme d'avoir violé la loi et autorisé un adolescent russe à rester en Amérique sous la garde d'un couple homosexuel."	"USA"	1
3136301	"fr_FRA_lmonde_int"	"2014-10-02 13:34:36"	"L’horlogerie suisse ne tourne plus si rond"	"Cartier met en place des mesures de chômage partiel. Tag Heuer a recours au chômage technique et licencie."	"CHE"	2
3136302	"fr_FRA_lmonde_int"	"2014-10-02 13:34:36"	"Un des métiers les plus dangereux au monde ? Gynécologue en Afghanistan"	"C'est l'histoire de la docteure Lima, une médécin qui s'est spécialisée en gynécologie, « la dangereuse profession qui consiste à offrir à des femmes désespérées l'accès à la contraception et à l'avortement » en Afghanistan."	"AFG"	1
3136302	"fr_FRA_lmonde_int"	"2014-10-02 13:34:36"	"Un des métiers les plus dangereux au monde ? Gynécologue en Afghanistan"	"C'est l'histoire de la docteure Lima, une médécin qui s'est spécialisée en gynécologie, « la dangereuse profession qui consiste à offrir à des femmes désespérées l'accès à la contraception et à l'avortement » en Afghanistan."	"PER"	1
3136303	"fr_FRA_lmonde_int"	"2014-10-02 13:34:36"	"L'EI commet des crimes contre l'humanité en Irak, rapporte les Nations unies"	"Un rapport onusien détaille « une palette stupéfiante » de violations des droits de l'homme dans le nord de l'Irak."	"IRQ"	1
3136305	"fr_FRA_lmonde_int"	"2014-10-02 13:34:36"	"Moscovici : « Je ne veux pas ruiner la crédibilité du pacte, ni la mienne »"	"Candidat au poste de commissaire aux affaires économiques, l'ancien ministre français a été auditionné jeudi par le Parlement européen. Il fait partie des candidats « fragiles » car à contre-emploi."	"FRA"	1
3136912	"fr_FRA_lmonde_int"	"2014-10-02 14:34:36"	"Le Parlement turc débat sur une intervention contre l'EI"	"Après avoir refusé pendant plusieurs semaines, la Turquie pourrait s'engager contre l'Etat islamique, au côté de la coalition internationale."	"TUR"	2
3136914	"fr_FRA_lmonde_int"	"2014-10-02 14:34:36"	"Le chef du PKK redoute la chute de Kobané aux mains de l'EI et avertit Ankara"	"Abdullah Ocalan, leader séparatiste kurde emprisonné, a averti que les négociations de paix tourneraient court si la population kurde de la ville syrienne, assiégée par l'Etat islamique, venait à être massacrée."	"SYR"	2
3136914	"fr_FRA_lmonde_int"	"2014-10-02 14:34:36"	"Le chef du PKK redoute la chute de Kobané aux mains de l'EI et avertit Ankara"	"Abdullah Ocalan, leader séparatiste kurde emprisonné, a averti que les négociations de paix tourneraient court si la population kurde de la ville syrienne, assiégée par l'Etat islamique, venait à être massacrée."	"TUR"	1
3136915	"fr_FRA_lmonde_int"	"2014-10-02 14:34:36"	"A Hongkong, le gouvernement somme les manifestants de se disperser"	"Rassemblés devant le siège du pouvoir hongkongais, les manifestants réclament la démission du chef de l'exécutif."	"CHN"	1
3136915	"fr_FRA_lmonde_int"	"2014-10-02 14:34:36"	"A Hongkong, le gouvernement somme les manifestants de se disperser"	"Rassemblés devant le siège du pouvoir hongkongais, les manifestants réclament la démission du chef de l'exécutif."	"HKG"	1
3137668	"fr_FRA_lmonde_int"	"2014-10-02 15:34:36"	"Vers une deuxième audition pour Moscovici"	""	""	NA
3137669	"fr_FRA_lmonde_int"	"2014-10-02 15:34:36"	"Barack Obama taquine un footballeur"	"Le président des Etats-Unis a reçu mercredi à la Maison Blanche le Sporting Kansas City, qui remporté en 2013 le championnat professionnel de football."	"USA"	4
3137670	"fr_FRA_lmonde_int"	"2014-10-02 15:34:36"	"Moscovici attaché à la taxe sur les transactions financières"	"Pierre Moscovici, candidat au poste de commissaire européen à l'économie, rappelle qu'il souhaite que les taxations se fassent à « l'endroit où se forme le profit » et qu'il n'est pas favorable aux euro-obligations."	""	NA
3137671	"fr_FRA_lmonde_int"	"2014-10-02 15:34:36"	"Libye : double attentat-suicide et tirs à Benghazi"	"La ville est le théâtre de violents combats entre l'armée et des groupes islamistes."	"LBY"	1
3137672	"fr_FRA_lmonde_int"	"2014-10-02 15:34:36"	"L'ONU dénonce « une palette stupéfiante » de violations des droits de l'homme en Irak"	"Un rapport de l'ONU évoque de possibles crimes de guerre et crimes contre l'humanité commis par l'organisation Etat islamique en Irak depuis le début de son offensive, cet été."	"IRQ"	1
3138394	"fr_FRA_lmonde_int"	"2014-10-02 16:34:37"	"Ukraine : nouvel assaut sur l'aéroport de Donetsk"	"Sous contrôle de l'armée ukrainienne, l'aéroport de Donetsk est convoité depuis des mois par les insurgés prorusses. Point stratégique, cette insfrastructure permet l'accès à l'est du pays."	"UKR"	3
3138395	"fr_FRA_lmonde_int"	"2014-10-02 16:34:37"	"Florence Cassez porte plainte pour détention illégale au Mexique"	"La jeune femme, libérée en 2013 après sept ans de prison, « demande à la justice française d'identifier et de condamner les auteurs de sa détention illégale »."	"FRA"	1
3138395	"fr_FRA_lmonde_int"	"2014-10-02 16:34:37"	"Florence Cassez porte plainte pour détention illégale au Mexique"	"La jeune femme, libérée en 2013 après sept ans de prison, « demande à la justice française d'identifier et de condamner les auteurs de sa détention illégale »."	"MEX"	1
3138396	"fr_FRA_lmonde_int"	"2014-10-02 16:34:37"	"Entre Irak et Syrie, le PKK en première ligne contre l'Etat islamique"	"En images. Le PKK, le Parti des travailleurs du Kurdistan, s’est imposé comme la principale force antidjihadiste de la région. Les rebelles kurdes de Turquie et leurs alliés syriens ont combattu l’Etat islamique les armes à la main. Plongée en images dans cette région où s'affrontent djihadistes et combattants kurdes."	"IRQ"	1
3138396	"fr_FRA_lmonde_int"	"2014-10-02 16:34:37"	"Entre Irak et Syrie, le PKK en première ligne contre l'Etat islamique"	"En images. Le PKK, le Parti des travailleurs du Kurdistan, s’est imposé comme la principale force antidjihadiste de la région. Les rebelles kurdes de Turquie et leurs alliés syriens ont combattu l’Etat islamique les armes à la main. Plongée en images dans cette région où s'affrontent djihadistes et combattants kurdes."	"SYR"	2
3138396	"fr_FRA_lmonde_int"	"2014-10-02 16:34:37"	"Entre Irak et Syrie, le PKK en première ligne contre l'Etat islamique"	"En images. Le PKK, le Parti des travailleurs du Kurdistan, s’est imposé comme la principale force antidjihadiste de la région. Les rebelles kurdes de Turquie et leurs alliés syriens ont combattu l’Etat islamique les armes à la main. Plongée en images dans cette région où s'affrontent djihadistes et combattants kurdes."	"TUR"	1
3139150	"fr_FRA_lmonde_int"	"2014-10-02 17:34:37"	"L'Afrique du Sud refuse un visa au dalaï-lama : Le sommet des Nobel de la paix annulé"	"Pretoria, qui cherche à garder de bonnes relations avec la Chine, n'a pas délivré de visa au chef spirituel tibétain, malgré les protestations de nombreux Nobel."	"CHN"	3
3139150	"fr_FRA_lmonde_int"	"2014-10-02 17:34:37"	"L'Afrique du Sud refuse un visa au dalaï-lama : Le sommet des Nobel de la paix annulé"	"Pretoria, qui cherche à garder de bonnes relations avec la Chine, n'a pas délivré de visa au chef spirituel tibétain, malgré les protestations de nombreux Nobel."	"ZAF"	2
3139151	"fr_FRA_lmonde_int"	"2014-10-02 17:34:37"	"Brest, ville de tous les dangers"	"Un mois sous les mers. Deux jours à quai et, malgré les mises en gardes du second, plusieurs membres de l'équipage de la Perle n'ont pas su résister aux multiples tentations de la nuit bretonne."	""	NA
